,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
58,在下壶中仙,海底漫步者,//book.qidian.com/info/1025745191,都市,都市异能,完本,8871,炼妖壶可以炼化妖物，还自带一个空间“壶中天地”。这看起来还是很不错的，可惜……找了两年，现实世界中没有妖怪，想炼妖没得原材料；壶中天地中被困在一隅，周围全是打不过的树精，寸步难行。找不到修仙功法，没有灵丹妙药，都市修仙爽文之旅胎死腹中，娶九个老婆胜过唐伯虎鄙视韦爵爷的梦想直接幻灭，只能改了校园奋斗+恋爱爽文剧情，但……妖怪来了！
59,大数据修仙,陈风笑,//book.qidian.com/info/1010737835,仙侠,现代修真,连载,8662,冯君身为985的双学位，毕业就失业了，在都市中艰难打拼，偏偏还放不下架子，他的处境可想而知。直到有一天，他和手机被雷劈了，猛然发现，原来自己可以化身数据，进入app中。化身数据进入app中能做什么？能做的太多了，尽情想像吧……慢着，手机银行的存款？住手，那个不能乱改！当然，这并不仅仅是全部，然后他还发现，自己居然可以自由进入仙侠位面……让我们跟随冯君，踏上奇妙的修仙之旅，“落花时节又逢君”，这话可不是白说的……
60,末日拼图游戏,更从心,//book.qidian.com/info/1023812355,游戏,游戏异界,完本,8586,你一觉醒来，发现自己来到了高塔末世，人类住进高塔，塔外都是怪物。而你的眼睛里能够看到奇怪的备注：【一千六百米外藏着两只恶堕，你在极端愤怒时一记滑铲，能把它们喂的饱饱的。】【在你想着蒸煮油炸之前，最好摸摸它的左侧口袋，千万不要养成杀怪不舔包的恶习。】【居然会有人盯着自己的脸看，我承认你的脸很有带入感，假如我是人类的话，我可以给你打9分，当然了，我97分。】【对方是一个等级比你高出太多的大佬，我给你三个建议，跪舔，跪舔，或者跪舔。弱点？不应当，我只是一个能力有限的小备注。】象征末世明珠的高塔，被恶念吸引的塔外畸变怪物，上位者的赌局，探索者的险境，末日中的陷阱，在你的双眼下，都以调皮的风格呈现。【书友群：495046479（火爆新服，刚开一秒）】
61,我在斩妖司除魔三十年,贰更,//book.qidian.com/info/1025377681,仙侠,古典仙侠,连载,8247,一觉醒来，周易成了大乾斩妖司的行刑官。恰逢妖魔乱世，鬼怪横行，乾坤剧变。周易躲在斩妖司，每天行刑妖魔获得各种奖励。黄庭道经、紫郢仙剑、蟠桃灵根、五色神牛、天罡法术、地煞神通……九天十地，漫漫仙道，吾当掌教尊！
62,什么叫游走型中单啊,这很科学啊,//book.qidian.com/info/1021580892,游戏,电子竞技,完本,8241,"{英雄联盟电竞文}3包1,4包2，各种游走支援都是林燃拿手绝活而且他极其擅长打钱发育，能把野怪当自己的兵线刷，搞的自家蒜头王八苦不堪言。S6出道的林燃努力打碎破晓前的黑暗，和队友一起为LPL撑起名为希望的光。群号：1103852302，答案为书名（不加书名号）"
63,我真的只是想打铁,静悄悄地写,//book.qidian.com/info/1018126660,体育,篮球运动,完本,8121,90年代，正当大卫-斯特恩一脸焦虑地站在大天朝电视台门外，看着自己手中的NBA录像带，寻思着怎么来打开潜力无穷的中国市场时，他万万没想到.......原来向上帝许愿，还真TM有用！“铁影”、“北方神”、“NBA篮框之笑容保护者”、“不是后仰从不投”、“一手跳投美如画”......当拥有以上绰号的苏枫横空出世，未来许多人的青春，在这一刻开始了！“啊呸！这帮黑粉到底有完没完！劳资的绰号明明是‘弑神者’！”看着报纸，苏枫愤愤不平地说道。弑是弑神的弑，者是弑神者的者，至于神？90年代的NBA，能有几位神？普通群群号：484028022VIP全订群：老书全订读者在普通群私聊管理
64,天天中奖,云罱,//book.qidian.com/info/1027334219,都市,都市生活,连载,7897,江帆重生了，眼睛发生了一些变化，能看到未来的一些东西。书友群：719426752（已满）2群：939359404
65,万族之劫,老鹰吃小鸡,//book.qidian.com/info/1018027842,都市,都市异能,完本,7569,我是这诸天万族的劫！《全球高武》和《万族之劫》前五册实体书出版了，天猫、当当、京东都有售，喜欢的可以去看看，谢谢大家支持！
66,复活帝国,火中物,//book.qidian.com/info/1027714068,科幻,星际文明,连载,7542,【简介一】身患绝症选择人体冷冻项目的少年天才任重醒来后，发现自己身处荒山野岭，头上是巨大的蓝色太阳和银白双月。在这陌生的星球，依靠复活回溯时间外挂积累经验的任重，决心成为一名战士。在遭遇了被背叛，被通缉，被审判后他决定反抗这个不公平的世界，用战争建立新世界的秩序。【简介二】把无限的时间压缩为一瞬，任何事都可能发生。在卑微中奋起，行走于时间的缝隙，逆转亿万年的奴役。这是个不死的男人和他的同胞们挣脱命运枷锁的故事。【火中物读者验证群：865641881】
67,平常人类的平凡生活,何处可桃,//book.qidian.com/info/1023473373,都市,都市生活,连载,7483,这书有毒，晚上不能看，上班不能看，吃饭不能看，走路不能看，只能自己偷偷看。………………………………何四海，人称何大力，擅长种田、搬砖、吹牛、摆摊、攒钱、养桃子。这只是一个“普通人类”的“平凡”生活故事。这是一个帮助亡者完成心愿，引渡灵魂的故事。让我们一起寻找平凡中的感动。本书又名《接引人的平凡生活》、《黄泉引路人》、《心愿摆渡人》、《还愿接引人》。欢迎加Q群，也可以分享你的故事：59139642
68,小阁老,三戒大师,//book.qidian.com/info/1016855477,历史,两宋元明,完本,7456,站在你面前的是：大明王朝的守护者，万历皇帝的亲密战友，内阁首辅的好儿子，十六、十七世纪全球首富。控制吏部三十年的幕后黑手，宗藩制度的掘墓人，东林党口中的严世藩第二，张居正高呼不可战胜。海瑞的知己，徐渭的东家，利玛窦的剃度人，徐光启等六位状元的授业恩师。大明诗坛遮羞布，七百余种各学科书籍撰写者，两千七百余项专利的发明人，现代大学与科学的奠基者。海外汉人的保护神，新航路的开辟者，大洋秩序的维持者，全球大型工程的承包商。祸乱欧洲的罪魁祸首，德川家康的义父，塞巴斯蒂安的拯救者，一心为民的小阁老。小阁老书友群：56471661
69,保护我方族长,傲无常,//book.qidian.com/info/1024121691,玄幻,东方玄幻,连载,7168,穿成【玄幻世界】的【族长】，从家族角度描绘尽量真实的玄幻世界，种灵田、养灵鱼、全面发展各种家族产业，扶植咸鱼长辈成老祖担当保护伞，激励小辈勇闯圣地学宫出人头地。本文家庭成员和睦团结，齐心协力，一起共创未来。非热血战斗式玄幻，以提升各项家族产业，资金、设施、家仆、家将、族人、客卿、姻亲等元素为主。力图从新鲜的视角去看”老套“的玄幻世界。剧情讨论群：837185062
70,演武令,鱼儿小小,//book.qidian.com/info/1027441448,历史,架空历史,完本,7059,宣统二年，精武门创立。面对列强入侵，清帮横行。杨林只手遮天，拳镇山河……从纨绔子弟到帝王杀手，诸天演武，问天下，谁是英雄？
71,视死如归魏君子,平层,//book.qidian.com/info/1027440366,轻小说,原生幻想,连载,7044,魏君确认自己被杀死后就能直接无敌，于是他开始疯狂的作死。然后，他发现这个世界有毒。“当初仙门凌驾于朝堂之上作威作福，满朝文武包括朕皆对仙人卑躬屈膝，只有魏君一身是胆，视死如归，在众目睽睽之下大骂朕有辱帝王尊严，更是直言仙人不死，大盗不止。当时朕就下定决心，如此忠臣，朕一定要护他周全。”“仙人说我是天煞孤星，所到之处死亡如影随形。我秉公执法，却被嫌弃给人带来了噩运。我无私的帮过很多人，我落难的时候却只得到了千夫所指。直到魏君的出现，他对我说，我没有错，他不怕死。纵然我的生命只剩黑暗，他也愿用性命舍命燃灯照耀在我身上，让我重见光明。如此大恩大德，小女子无以为报，只能以身相许，魏郎请务必不要推辞。”“我初见魏君的时候，魏君还很弱小，而我是被上界追杀的盖世魔君。我告诉他，救了我就等于和众神为敌，会死的。魏君笑着对我说，死则死耳，何惧之有？我一生纵横无敌，看透了凡间的残酷与仙神的虚伪。直到遇见魏君，我方知这世间当真有视死如归的真英雄。”魏君：“我只是想死，怎么就这么难呢？”
72,赘婿,愤怒的香蕉,//book.qidian.com/info/1979049,历史,架空历史,连载,6969,武朝末年，岁月峥嵘，天下纷乱，金辽相抗，局势动荡，百年屈辱，终于望见结束的第一缕曙光，天祚帝、完颜阿骨打、吴乞买，成吉思汗铁木真、札木合、赤老温、木华黎、博尔忽、博尔术、秦桧、岳飞、李纲、种师道、唐恪、吴敏、耿南仲、张邦昌，忠臣与奸臣的较量，英雄与枭雄的博弈，胡虏南下，百万铁骑叩雁门，江山沦陷，生灵涂炭，一个国家与民族百年的屈辱与抗争，先行者的哭泣、呐喊与悲怆……而在这之前一点点，江宁城中，暗流涌动，一个商贾家毫不起眼的小小赘婿，正在很没责任感地过着他那只想吃东西、看表演的悠闲人生…………郭麒麟、宋轶主演热播影视剧同名原著。
73,信息全知者,魔性沧月,//book.qidian.com/info/1019222135,都市,异术超能,完本,6957,所见能知道一切已发生之事，所闻能看穿世人诡谲人心，所感能知晓他人隐藏在记忆深处的秘密。知道的越多，越不幸福，仰望星空，黄极感受着来自整个宇宙的恶意，以及人类的绝境。仅仅只是地球乡村小农民的他，不得不感慨：“我知道的太多了。”无论是科技还是神话，亦或者宇宙隐藏的bug……皆逃不过信息的感知。面对人类被高等文明圈养而不自知的无解困局，黄极只能跟外星人比一比，谁知道的更多了！
74,这个选手罪孽深重,初四兮,//book.qidian.com/info/1026108617,游戏,电子竞技,完本,6811,前世在电子竞技领域失意的李念意外重生回到S4赛季。这一年，WE距离世界赛仅差临门一脚。这一年，三星双雄并齐，直指世界冠军席位。这一年，国内多家俱乐部开始招揽韩援，韩援初时代开启。这一年，EDG在国内意气风发，明凯还强的离谱。李念来了。所以这一年，不一样了。李念语录：让全世界的选手都心生恐惧，我还真是罪孽深重呢。【非系统文】【非无敌流】
75,在港综成为传说,凤嘲凰,//book.qidian.com/info/1023691887,诸天无限,诸天,完本,6797,梦醒港岛，廖文杰发现自己成了重案组之虎曹达华的远房侄子。习武、修道、抓鬼、降妖，踏不平之事；武道、仙道、法宝、神通，尽归于手。食神之夜，他踏空而行，迎面白衣，道：“我有一技，还请菩萨不吝赐教！”
76,明尊,辰一十一,//book.qidian.com/info/1017325449,诸天无限,诸天,连载,6796,大哉乾元，万物资始，乃以统天。无上明尊，时乘六龙，所其无逸。———————————————————这是一个土著主角的穿越者老爷爷苏醒，金手指成精了的故事。…………………………我钱晨一路走来，从来只靠自己！太上爸爸救我！
77,才不是魔女,青空乐章,//book.qidian.com/info/1023313792,轻小说,原生幻想,连载,6791,银发少女的温馨日常种田文，偶尔也热血史诗。——————她是生活在森林里的银发少女。她是传说中七位英雄的导师。她是代表星星和奇迹的大贤者。她是平息十次世界灾厄的指引者。她的名为洛兰希尔，才不是魔女。------------------又名：《仍未知道那天所教的笨学生居然成为开国之主的故事》《洛兰希尔的炼金工坊》《苍红歌姬的盛世传说》《身披霞光的无名英雄》ps:主角女，不嫁人。（写作就像养女儿，舍不得嫁人的）书友群：535315849《才不是魔女》全订书友群：708292984（审核群00/~）
78,玄浑道章,误道者,//book.qidian.com/info/1015358161,仙侠,修真文明,连载,6733,在这个神怪遍地的世界经历了第六个纪元之后，煌煌天夏降临了！…………玄浑道章书友群：【762873632】玄浑道章•造化之界：【526275426】玄浑道章VIP书友群：【615387042】…………
79,凶猛道侣也重生了,雨下的好大,//book.qidian.com/info/1019254153,玄幻,东方玄幻,完本,6713,陆水身为陆家唯一男丁，今天接到了族里大佬的命令：前往慕家退婚。听说慕家天之娇女一夜间修为尽失沦为废物，导致陆家大佬非常不满，欲要退婚，另寻婚选。普普通通的陆水没有拒绝。而当陆水来到慕家见到未婚妻的时候，懵逼了，原来这个上一世凶猛又不和的妻子也重生了。
80,我非痴愚实乃纯良,怪诞的表哥,//book.qidian.com/info/1018092083,历史,架空历史,完本,6703,——“我叫王笑，不是开玩笑的玩笑。”社稷倾覆，危亡之际，三万铁骑入辽东。山河破碎，天下五分，肯使神州竟陆沉？
81,黄泉摆渡人,老鸡吃蘑菇,//book.qidian.com/info/1028007216,悬疑,奇妙世界,完本,6648,【高定近万作品，书荒可以看看】穿越异界，成为阴阳摆渡人。本为自保，偷偷发育。“铁布衫108重！”“金钟罩……”他以为自己还很弱小。在不小心遇到恶灵后，全力爆发。犹如大日昭昭，烈焰灼灼。凶魂恶灵，全都灰飞烟灭。从此他才发现摆渡的真谛。“凶灵！？”“请您上路！”原来，自己早已无敌！已有高定过万作品《全世界都不知道我多强》，大家多多支持。
82,数风流人物,瑞根,//book.qidian.com/info/1017596768,历史,架空历史,连载,6612,瑞根晚明+红楼半架空历史官场养成文，绝对够味！大周永隆二年。盛世隐忧。四王八公鲜花着锦，文臣武将烈火烹油。内有南北文武党争不休，外有九边海疆虏寇虎视。这是一个最好的时代，也是一个最坏的时代。关键在于你身处其中时，该如何把握。勇猛精进，志愿无倦，且看我如何定风流，挽天倾！历史官场养成文，兄弟们请多支持。瑞根铁杆书友群：581470234
83,我在东京教剑道,范马加藤惠,//book.qidian.com/info/1021402755,轻小说,原生幻想,完本,6529,穿越到了1980年的东京葛氏区，继承了道场，父母双亡，有妹有房，但是存款快见底了，学生没有，怎么办，急，在线等。算了，不管了，快乐就完事了。面对疾风吧！
84,我在决斗都市玩卡牌,名称被占用,//book.qidian.com/info/1022672531,轻小说,衍生同人,完本,6465,在完全潜入式集换卡牌游戏《游戏王：链接世界》中创建小号的苏羽，莫名其妙穿越去了游戏世界，甚至自带NPC模板。时间回到了游戏开服之前，玩家还有一个月降临，无名的法老王还沉眠在高中生武藤游戏的体内，具有跨时代意义的大赛决斗都市也还未启动。当游戏正式开服，玩家登陆，发现游戏中多出了个原作中没有的全新NPC。苏羽：那边的玩家要不要来抽卡包啊？五十一包，五百十连，价格公道，童叟无欺！玩家们目光直勾勾地盯着商品列表里被标记为UR的强欲之壶，一个个目光灼热，脑海里不约而同冒出了相同的念头————只要抽到那张卡！
85,最初进化,卷土,//book.qidian.com/info/1017021237,玄幻,东方玄幻,连载,6455,本书QQ交流群：153340812最意外的诡异宿命，最激烈的脑力碰撞，最残酷的生死战斗，最疯狂的奇异幻想，最离奇的事实真相......最初已至，再战十年！
86,我家老板非人哉,拥有福气,//book.qidian.com/info/1025312697,悬疑,诡秘悬疑,连载,6448,灵异复苏，噩梦将袭。偏偏，如家饭店的杜老板被困在方圆十里，走不出去。而前来吃饭的客人，都有点奇奇怪怪。杜归手握菜刀：哪个王八蛋点的骨灰拌饭？读者普群：1085293036
87,我真没针对法爷,十年一键,//book.qidian.com/info/1024108609,游戏,游戏异界,连载,6443,穿越十年后。【你杀死了1只魔爆蛙，累计杀死魔爆蛙164250只】【你的法术抗性提升至100%】水潭边的罗杰揉了揉发酸的老腰，自语道：“终于……好像变得强力了一点点。”……这是一个被十九环法术轮番核平洗地后的奇幻废土世界。罗杰携带着【侠隐】的职业模板穿越而来。他只有一个愿望：在真正的浩劫爆发之前，每天变强一点点。……
88,柯南之我不是蛇精病,烟火酒颂,//book.qidian.com/info/1017470457,轻小说,衍生同人,连载,6427,穿越名侦探柯南的世界，池非迟被送进了医院。周二。医生：“明天周几？”池非迟：“周三。”医生：“咳，明天周五。”池非迟：“……”8月21日。医生：“明天几月几日？”池非迟：“8月22日。”医生：“咳，明天1月1日。”池非迟：“……”当所有人都认为混乱的时间是正确的，而其中一人无法正确辩识并融入其中，那这个人就是异类，就是病人！一入病院深似海，此生痊愈不可能。池非迟深吸一口气：“老！子！不！干！了！”读者群：756660924
89,妖女哪里逃,开荒,//book.qidian.com/info/1024211211,仙侠,古典仙侠,完本,6342,李轩穿越之后，是抱着窃喜的心情，成为诚意伯府的次子，以及一位光荣的六道伏魔人的。可他的官二代生涯才不过十天，就有暴力的女上司，超凶的女鬼，恶毒的妖女接踵而来。置身漩涡中的李轩表示他一点都不慌，数年之后，他立于长江之上，一刀挥下，霎时封冻千里山河。然后他躺在女上司的怀里，吃着女鬼递过来的葡萄，心安理得的吃着妖女的软饭。
90,弃宇宙,鹅是老五,//book.qidian.com/info/1025677149,仙侠,幻想修仙,连载,6226,地球元气复苏了，但这真不是地球灵气复苏的故事，而是一个流浪宇宙的故事。
91,当青春幻想具现后,转角吻猪,//book.qidian.com/info/1028881012,都市,都市生活,完本,6193,当时间停止一小时，只有你可以自由移动时，你会做什么？谢邀，这问题别问我啊！你问她——对！就是这个趁着时间停止来到我身边，朝我伸出手的女孩！------时间停止、返老还童、时空电话、猫的报恩……当青春里出现一件又一件荒唐而又神奇的事件时，我们的故事开始了。（关键词：幻想具现、日常、恋爱）
92,剑卒过河,惰堕,//book.qidian.com/info/1021693079,仙侠,古典仙侠,完本,6173,小人物，也有大成就！一卒过河，有进无退！一剑在手，再铸辉煌！本书vip群号：964227244。官方群号：853336118
93,旧日之箓,熊狼狗,//book.qidian.com/info/1023715291,玄幻,东方玄幻,连载,6088,本以为自己是穿越到了古代，楚齐光正想着怎么发家致富……却突然发现隔壁县发生了尸变案，观里的道士正在降妖除魔，就连村里的野猫都开口说话了。正想着要不要开始斩妖除魔，却发现自己不知不觉间正成为最恐怖的大妖。
94,吕布的人生模拟器,会说话的胡子,//book.qidian.com/info/1028036771,历史,秦汉三国,完本,6042,你相信吗？一个人的人生，从你性格成型的那一刻就已经注定，虽然人生会有很多机遇和很多选择，但当你面对这些机遇和选择的时候，你的性格和认知早已注定了你会如何选择，作为一个注定的失败者，您是否愿意从此刻起重塑您的人生？人生模拟器，改变未来，改变人生，你值得拥有。洛阳城外，吕布跨坐在赤兔马上随着队伍行驶在宽敞的驿道之上，脑海中那如同梦魇般的信息再度涌来，耳畔还有那欠揍的声音不断萦绕，不多，但却反复不断地说，如同夏日的蚊蝇一般在你耳畔不断闪过，还打不死，让吕布烦闷不堪。
95,洪主,烽仙,//book.qidian.com/info/1016872810,仙侠,修真文明,连载,6028,大江东去，洗不尽人族英雄血。自六千年前成阳大帝起兵，这天下，便是我人族天下。
96,柯南里的捡尸人,仙舟,//book.qidian.com/info/1025089307,轻小说,衍生同人,连载,6018,《伪·犯罪策划书的酒厂生涯》、《如何正确蹭到死神光环》——————江夏吸了一口假烟，忧愁地吐出烟圈：“我只想蹭点案子捡捡尸，没想到把自己蹭成了反派眼中的‘犯罪策划师’。”“什么？主角为什么不抓我？”“……可能是因为在他们眼里，我是当代的高中生版福尔摩斯。”——————对主角的采访：Q1：请问您成为黑衣组织【王牌鲨手】的秘诀是？江夏：“带上柯南去目标家里转一圈。”.Q2：为何您身边，总有“死而复生”的死者出没？江夏举起了小喇叭：“高价回收报废人才，五险一金，包吃包住。”——————对柯学世界侦探们的采访：Q1：如何看待江夏。侦探们：“除了破案太快，没有其他缺点。”.Q2：同为高中生侦探，为什么不联合江夏一起对抗黑衣组织？侦探们（匆忙摆手）：“不不不，不能告诉他，这些世界的暗面对他来说实在太沉重了。”———————【起点中文网，名侦探柯南同人】有部分金田一案件
97,金刚不坏大寨主,徍男,//book.qidian.com/info/1023502814,武侠,武侠幻想,连载,6007,【横推】【爆燃】【2020-2021武侠最火作品】内练一口九阳气，外练一身金刚骨，金背九环刀横扫四十丈银蓝刀气，气沉丹田左冲右突，降龙神掌轰炸全场。道心魔种......忘我唯我......葵花真劲......飞刀朔空......袈裟伏魔......天龙七式......如来神掌、战神破碎！尽在群英荟萃精彩热血的江湖！....大寨主江大力雄壮之极的身躯静坐在雕花梨木大椅上，虎皮大衣下满是鼓凸强健的肌肉，坚硬，霸道，浑身充满刚猛强横的力量感。他眼神冷峻从容，注视着周边两侧新招收的玩家。各种阿谀奉承之言，从这些韭菜口中不绝于耳传来。“大寨主威武神勇，刀枪不入铁掌无敌，求大寨主传授小的武艺！”“大寨主，敏感肌能练铁布衫吗？”“老弟，骚话少说，大寨主可是出了名的手狠心黑。”一名刚从城隍庙复活过来的玩家哭丧着脸，“像我，初听不知话中意，再听已是刀下魂。大寨主说一不二，每次提问再问第二遍就送人上路，我已经无FK可说。”总之，这就是个猛练肌肉提大刀的猛人闯荡江湖综武的那些事儿，无女主，霸道果决，铁打的大BOSS，流水的玩家.....【万均，高订七万，自上架后武侠霸榜第一长达一年多】
98,晚唐浮生,孤独麦客,//book.qidian.com/info/1028365093,历史,两晋隋唐,连载,5940,公元878年，唐僖宗乾符五年。这一年，王仙芝战死黄梅，部众推黄巢为主，号冲天大将军，转战南方。这一年，李克用杀大同军使段文楚，父子二人发动叛乱，沙陀兵马抄掠河东。这一年，江南盗贼蜂起，连陷州郡。这一年，河南连岁旱蝗，军士作乱。这一年，僖宗斗鸡击球，不理朝政。这一年，大唐风雨飘摇。这一年，后世穿越而来的邵树德有自己的理想。他想登高望远，看到的是万家灯火；他想游览山河，看到的是田园牧歌。他想孩童长得健壮，他想妇人免遭凌辱，他想老人能得善终。他想结束这个乱世。
99,我有一个武道世界,俺来组成头部,//book.qidian.com/info/1027239049,诸天无限,诸天,完本,5922,平凡的蓝星出现一个超人会怎样？双穿门，唯一超凡。小目标——硬抗核弹~
100,玩家凶猛,黑灯夏火,//book.qidian.com/info/1015179225,诸天无限,诸天,完本,5720,这是超越维度的真实游戏，这是诸天万界的激烈竞争，波澜壮阔的史诗神话，离奇曲折的异界幻想，玩家凶猛！（验证群340663859，进群发全订截图即可进V群）（作者新书《问剑》已开）
